page_id,Price Info?,Sold Unit,# Rotation,WF,$ / g Fiber,total_fiber_g,$ / lb,g Fiber / 100 Calories,Vol (fl oz),vol,Weight (oz),Price Ledger,$ / oz,fat_monounsat_g,Plant,Nutritional Sanity,serving unit,Amount Needed,weight_unit,Remove,fat_sat_g,density,Clear,fat_unsat_g,Quantity Unit,cholesterol_mg,Vol (gallon),Section,Cal. Difference,$ / g Protein,Add,$ / cup,serving_size_g,g Protein / 100 Calories,Vol (tsp),Complete,$ / g Carbs,serving_size_mL,density_unit,Weight (g),-1,Recipes Used In,ID,weight,price,# Recipes,% Difference,density_mass,Nuke,Chosen Label,total_carbs_g,$ / g,vol_unit,total_fat_g,$ / tsp,total_sugar_g,serving size,density_vol,total_servings,density (g/mL),Magnitude,Vegan,🧮 Ingredient Amounts,Cuisines,Label Log,total_protein_g,$ / 100 Calories,Paleo,Label,$ / tbsp,Avg. Weight / Unit (g),Last edited by,# Cuisines,Supplier,Amount Unit,Vegetarian,Gluten Free,Vol (tbsp),Vol (mL),$ / qty,Recipes,Step Value,qty,Weight (lbs),calories,sodium_mg,serving_size_qty,Sold Unit Override,Keto,$ / g Fat,+1,Last edited time,fat_polyunsat_g,Vol (cups),Ingredient
6288f657-b4eb-4720-a70d-3ba44022d61e,,container,,NNCY OG PLAIN GRK YOGURT,,0.0,,,,,,,,4.5,,,oz,0,lbs,,4.0,1.02,,2.0,Unit,30.0,,Dairy,,,,,,,,,,,g / mL,,,,,1.5,8.79,,,,,,7.0,,,6.0,,7.0,6.0,,,,,No,,,,20.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,160.0,50.0,,,Yes,,,,1.2,,Greek Yogurt
e39bb6c3-c6b1-46e2-955c-44c59a2f162f,,bottle,,,,0.0,,,,,,,,0.0,,,tbsp,0,,,0.0,,,0.0,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,,,,,,,0.1,,,0.0,,0.22,1.0,,,,,Yes,,,,0.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,3.0,0.0,,,Yes,,,,0.0,,Red Wine Vinegar
ae060e69-469e-4b3d-af82-0166b32df729,,jar,,,,4.0,,,,,,,,2.0,,,tbsp,0,,,16.0,,,6.0,Unit,0.0,,Spices,,,,,,,,,,,,,,,,,,,,,,,6.0,,,8.0,,16.0,2.0,,,,,Yes,,,,12.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,180.0,2360.0,,jar,Yes,,,,6.0,,Rose Harissa
55791e2b-dd35-463d-b41b-45bc5ecfb160,,package,,365WFM PANKO CRUMBS,,1.0,,,,,,,,0.0,Wheat,,cup,0,oz,,0.0,50.0,,0.0,Unit,0.0,,Bakery,,,,,,,,,,,g / cup,,,,,8.0,2.45,,,,,,23.0,,,0.5,,1.0,0.3333333333333333,,,,,Yes,,,,4.0,,No,,,,,,Whole Foods,,Yes,No,,,,,1.0,1.0,,110.0,100.0,,,No,,,,0.0,,Panko Bread Crumbs
ba8165db-6da6-4384-aed8-e0ea3f3c1cc8,,jar,,MULAN/ROUND PALM SUGAR[JAR],,0.0,,,,,,,,0.0,,,tbsp,0,oz,,0.0,1.3,,0.0,Unit,0.0,,Bakery,,,,,,,,,,,g / mL,,,,,16.0,4.79,,,,,,14.9,,,0.0,,12.0,1.0,,,,,Yes,,,,0.0,,Yes,,,,,,Joong Bo,,Yes,Yes,,,,,1.0,30.0,,45.0,1.0,,,No,,,,0.0,,Palm Sugar
5d07ca44-1fe5-4698-bf59-0a3bd929a1ea,,bottle,,,,0.0,,,,,,,,0.0,,,tbsp,0,,,0.0,,,0.0,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,,,,,,,2.7,,,0.0,,0.0,1.0,,,,,Yes,,,,0.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,2.0,3.0,,,Yes,,,,0.0,,Rice Vinegar
86e6abdc-a8c1-461b-ad69-6fb8de12b060,,package,,365WFM SOFT CREAM CHEESE,,0.0,,,,,,,,0.0,,,tbsp,0,oz,,5.0,,,4.0,Unit,30.0,,Dairy,,,,,,,,,,,,,,,,8.0,2.49,,,,,,2.0,,,9.0,,2.0,2.0,,,,,No,,,,2.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,90.0,150.0,,,Yes,,,,0.0,,Cream Cheese
44e76e08-4e50-4e90-9964-76be9052e14b,,package,,CHGSEA SMKD SALMON 4OZ,,0.1,,,,,,,,3.1,,,oz,0,oz,,6.6,,,3.4,Unit,63.0,,Meat,,,,,,,,,,,,,,,,4.0,8.99,,,,,,0.0,,,3.84,,0.0,2.0,,,,,No,,,,36.0,,Yes,,,,,,Whole Foods,,No,Yes,,,,,1.0,1.0,,340.0,978.0,,,Yes,,,,1.5,,Smoked Salmon
12b639d2-fd2d-4243-9042-06309f4bf840,,bunch,,,,1.8,,,,,,,,0.0,Coriander,,unit,0,,,0.08,,,0.5,Unit,0.0,,Fresh Herbs,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.5,,0.9,1.0,,,,,Yes,,,,1.6,,Yes,,,,,,Unknown,,Yes,Yes,,,,,1.0,,,23.0,46.0,,,Yes,,,,0.2,,Coriander Roots
a32a9786-921c-460a-bbe6-9bfce1c041c3,,unit,,,,2.0,,,,,,,,0.02,Capsicum,,unit,0,lbs,,0.2,,,0.2,Unit,0.0,,Produce,,,,,,,,,,,,,,,,0.03,0.21,,,,,,4.3,,,0.9,,0.9,1.0,,,,,Yes,,,,1.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,11.0,,18.0,0.0,, ,Yes,,,,0.1,,Thai Bird's Eye Chilis
e6856bc0-da91-487a-b435-da0f020c790b,,cup,,,,26.0,,,,,,,,0.0,Wheat,,cup,0,,,0.3,140.0,,0.0,Unit,0.0,,Spices,,,,,,,,,,,g / cup,,,,,,,,,,,,106.0,,,1.9,,0.6,1.0,,,,,Yes,,,,17.0,,No,,,,,,Whole Foods,,Yes,No,,,,,1.0,,,479.0,24.0,,,No,,,,0.0,,Bulgur
2b538f72-f1a3-4181-8ad5-0429979f89a6,,container,,NYSHK ZAATAR,,0.4,,,,,,,,7.4,,,tbsp,0,g,,0.8,7.0,,1.1,Unit,0.0,,Spices,,,,,,,,,,,g / tbsp,,,,,42.0,8.99,,,,,,2.3,,,5.0,,0.0,1.0,,,,,Yes,,,,1.1,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,42.0,9.0,,,Yes,,,,0.3,,Zaatar
0d6eceb6-d0a1-4d9d-942b-4957bb03a678,,jar,,,,0.1,,,,,,,,0.035,,,tsp,0,,,0.1,,,0.04,Unit,0.0,,Spices,,,,,,,,,,,,,,,,,,,,,,,2.1,,,0.1,,0.2,1.0,,,,,Yes,,,,0.1,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,21.0,20.0,,,Yes,,,,0.108,,Cloves
1813e51a-dcc2-48e1-bad1-67a996a3bcb9,,jar,,,,2.7,,,,,,,,2.7,,,tbsp,0,,,1.3,,,3.3,Unit,0.0,,Spices,,,,,,,,,,,,,,,,,,,,,,,1.3,,,4.4,,0.0,1.0,,,,,Yes,,,,0.9,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,22.0,10.0,,jar,Yes,,,,0.3,,Cumin Seeds
d1f478cf-9078-4a6e-a688-7f5c81da6a0f,,box,,RCSEL COUSCOUS,,4.0,,,,,,,,0.0,Wheat,,cup,0,oz,,0.0,224.0,,0.0,Unit,0.0,,Pantry,,,,,,,,,,,g / cup,,,,,26.5,9.99,,,,,,41.0,,,0.5,,1.0,0.25,,,,,Yes,,,,7.0,,No,,,,,,Whole Foods,,Yes,No,,,,,1.0,1.0,,200.0,0.0,,,No,,,,0.0,,Couscous
b84802a4-d4eb-4c5a-8f5a-5955c146862e,,jar,,,,0.4,,,,,,,,0.1,Capsicum,,tsp,0,oz,,0.1,2.0,,0.1,Unit,0.0,,Spices,,,,,,,,,,,g / tsp,,,,,1.41,2.49,,,,,,1.7,,,0.9,,0.2,1.0,,,,,Yes,,,,0.2,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,6.0,2.8,,jar,Yes,,,,0.1,,Paprika
0149d205-68fb-46a8-8295-e8cead0c693a,,jar,,,,1.6,,,,,,,,0.015,,,tsp,0,,,0.1,,,0.0,Unit,0.0,,Spices,,,,,,,,,,,,,,,,,,,,,,,0.6,,,0.6,,0.0,1.0,,,,,Yes,,,,0.21,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,6.0,1.0,,,Yes,,,,0.019,,Cardamom
37d7f443-6723-441d-aa1f-9055b2c06e6c,,shoulder,,LAMB SHLDR ARM S4,,0.0,,,,,,,,6.2,,,oz,0,lbs,,20.48,,,13.6,Unit,97.0,,Meat,,,,,,,,,,,,,,,,0.685,6.85,,,,,,0.0,,,65.6,,0.0,4.0,,,,,No,,,,68.0,,Yes,,,,,,Whole Foods,,No,Yes,,,,,1.0,1.0,,520.0,83.0,,,Yes,,,,0.77,,Lamb Shoulder
143607a2-37cc-433d-a96d-d66a24efc1d0,,package,,365WFM OG TURK APRICOT,,2.4,,,,,,,,0.11,Apricot,,cup,0,oz,,0.0,,,0.06,Unit,0.0,,Raw Foods,,,,,,,,,,,,,,,,8.0,5.99,,,,,,23.67,,,0.4,,21.0,0.25,,,,,Yes,,,,1.5,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,48.75,2.0,,,No,,,,0.11,,Dried Apricots
4b5860ce-b4e1-4aad-aa89-3d3396305b4a,,container,,365WFM OG CINNAMON,,3.7,,,,,,,,0.033,Cinnamon,,tbsp,0,oz,,0.044,6.6,,0.069,Unit,0.0,,Spices,,,,,,,,,,,g / tbsp,,,,,1.9,3.69,,,,,,5.43,,,0.22,,0.15,1.0,,,,,Yes,,,,0.26,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,18.0,2.0,,,Yes,,,,0.036,,Cinnamon
b6bdf5a1-f44a-4cda-a4ee-955ca1593460,,bottle,,,,0.1,,,,,,,,0.0,,,tbsp,0,oz,,0.0,21.0,,0.0,Unit,0.0,,Bakery,,,,,,,,,,,g / tbsp,,,,,16.0,6.99,,,,,,17.3,,,0.0,,17.0,1.0,,,,,No,,,,0.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,64.0,1.0,,,No,,,,0.0,,Honey
60b0edc6-2c82-4705-b3fe-77d6b319b4c4,,pack,,365WFM OG WT WHOLE MSHRMS,,0.0,,,,,,,,0.0,Portobello Mushrooms,,oz,0,oz,,0.0,,,0.0,Unit,0.0,,Produce,,,,,,,,,,,,,,,,8.0,3.29,,,,,,1.0,,,0.0,,0.0,1.0,,,,,Yes,,,,1.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,6.0,1.0,,pack,Yes,,,,0.0,,Portobello Mushrooms
c8ceef86-b424-4cff-a09e-32ae178f2612,,block,,KRLAS OG FETA BARREL,,0.0,,,,,,,,4.2,,,oz,0,g,,5.0,150.0,,2.09,Unit,30.0,,Dairy,,,,,,,,,,,g / cup,,,,,150.0,8.49,,,,,,0.0,,,7.0,,0.0,1.0,,,,,No,,,,5.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,90.0,280.0,,block,Yes,,,,0.1,,Feta Cheese
8c7589d6-7dc1-448b-88de-adc412a5cd86,,bundle,,OG SHALLOT,,3.2,,,,,,,,0.05,Onion / Shallots,,unit,4,lbs,,0.1,,,0.1,Unit,0.0,,Produce,,,,,,,,,,,,,,,,0.33,1.32,,,,,,9.5,,,0.1,,4.4,1.0,,,,,Yes,,,,2.6,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,72.0,7.0,, ,No,,,,0.1,,Shallots
c1628a83-bbe4-47d0-b7d9-f7e38a405564,,dozen,,VTLFR OG PSTR RSD XL EGGS,,0.0,,,,,,,,1.6,,,unit,0,,,4.5,,,1.95,Unit,372.0,,Dairy,,,,,,,,,,,,,,,,,10.49,,,,,,0.6,,,5.3,,1.1,1.0,,,,,No,,,,6.29,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,12.0,,72.0,70.0,,,Yes,,,,0.68,,Eggs
ee795d9a-495d-4004-a9f7-16d9a260a87c,,bottle,,Thai Kitchen Premium Fish Sauce,,0.0,,,,199.0,,,,0.0,,,tbsp,0,,,0.0,,,0.0,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,5.89,,,,,,0.5,,mL,0.0,,0.5,1.0,,,,,No,,,,2.0,,Yes,,,,,,Whole Foods,,No,No,,,,,1.0,1.0,,10.0,1480.0,,,Yes,,,,0.0,,Fish Sauce
a8a9b51d-d6ec-42f1-8b7e-b8e97dcd545a,,can,,365WFM OG PINTO BEAN,,9.0,,,,,,,,0.0,Pinto Beans,,cup,0,oz,,0.0,260.0,,0.0,Unit,0.0,,Canned Food,,,,,,,,,,,g / cup,,,,,15.5,1.49,,,,,,20.0,,,0.0,,0.5,0.5,,,,,Yes,,,,7.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,110.0,85.0,,,No,,,,0.0,,Pinto Beans
196d35b4-71bd-4cd4-809a-f70b4418388f,,stick,,KRGYL UNSLT IRISH BUTTER,,0.0,,,,,,,,3.0,,,tbsp,0,oz,,8.0,14.0,,4.0,Unit,30.0,,Dairy,,,,,,,,,,,g / tbsp,,,,,8.0,4.69,,,,,,0.0,,,12.0,,0.0,1.0,,,,,No,,,,0.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,100.0,0.0,,,Yes,,,,0.4,,Butter
18108ca5-8eca-4562-91bc-b7cd25dc69a7,,jar,,365WFM CUMIN GROUND,,0.7,,,,,,,,0.9,Cumin,,tbsp,0,oz,,0.1,6.3,,1.3,Unit,0.0,,Spices,,,,,,,,,,,g / tbsp,,,,,1.52,3.69,,,,,,2.8,,,1.4,,0.2,1.0,,,,,Yes,,,,1.1,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,23.7,10.5,,jar,Yes,,,,0.2,,Cumin
a3d0ec70-8c43-4f84-a8ee-89fc8944376a,,unit,,,,2.8,,,,,,,,0.1,Butternut Squash,,cup,0,,,0.1,,,0.1,Unit,0.0,,Produce,,,,,,,,,,,,,,,,,,,,,,,15.5,,,0.2,,2.2,1.0,,,,,Yes,,,,1.8,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,63.0,12.0,, ,No,,,,0.1,,Butternut Squash
21fbf6f1-7387-463b-9172-0d11d6b48a65,,bottle,,,,0.0,,,,750.0,,,,0.0,Grapes,,oz,0,,,0.0,1.0,,0.0,Unit,0.0,,Alcohol,,,,,,,,,,,g / mL,,,,,,20.0,,,,,,0.7,,mL,0.0,,0.3,5.0,,,,,Yes,,,,0.1,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,123.0,9.0,,,Yes,,,,0.0,,White Wine
95569d1a-4c7f-402f-8673-3036cb7c0105,,container,,,,1.0,,,,,,,,0.042,,,tbsp,0,,,0.1,,,0.1,Unit,0.0,,Bakery,,,,,,,,,,,,,,,,,,,,,,,10.08,,,4.0,,0.0,2.0,,,,,Yes,,,,4.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,60.0,128.0,,,Yes,,,,0.08,,Nutritional Yeast
1b7a88c2-909e-4bd0-9188-6c36eddf41bf,,loaf,,,,2.0,,,,,,,,0.0,Wheat,,g,0,g,,0.0,,,0.0,Unit,0.0,,Bakery,,,,,,,,,,,,,,,,300.0,4.99,,,,,,26.0,,,0.0,,2.0,50.0,,,,,No,,,,4.0,,No,,,,,,Whole Foods,,Yes,No,,,,,1.0,2.0,,120.0,250.0,,,No,,,,0.0,,Baguettes
575548a5-fbee-4382-a532-cdbae5eacc57,,box,,MYRF PG BAY LEAF PK,,0.01,,,,,,,,0.004,Bay Leaf,,unit,0,,,0.0,,,0.01,Unit,0.0,,Fresh Herbs,,,,,,,,,,,,,,,,,2.49,,,,,,0.3,,,0.1,,0.0,1.0,,,,,Yes,,,,0.02,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,10.0,,5.0,0.6,,box,Yes,,,,0.016,,Bay Leaves
011454fd-ec5c-4d10-9bab-e4c370214005,,bottle,,,,0.0,,,,,,,,0.0,Vanilla,,tsp,0,,,0.0,,,0.0,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,,,,,,,2.6,,,0.0,,0.8,1.0,,,,,Yes,,,,0.01,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,12.6,13.0,,,Yes,,,,0.0,,Vanilla Extract
f3c77f48-4200-475b-a0b8-8fc2ad92a3f7,,bottle,,,,0.0,,,,750.0,,,,0.0,Grapes,,oz,1,,,0.0,1.0,,0.0,Unit,0.0,,Alcohol,,,,,,,,,,,g / mL,,,,,,20.0,,,,,,4.0,,mL,0.0,,1.0,5.0,,,,,Yes,,,,0.1,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,125.0,10.0,,,Yes,,,,0.0,,Red Wine
67117f07-a6fe-4e03-b8c4-78314175d01b,,box,,,,1.5,,,,,,,,0.05,Tomatoes,,cup,0,oz,,0.03,150.0,,0.1,Unit,0.0,,Produce,,,,,,,,,,,g / cup,,,,,12.0,5.79,,,,,,4.8,,,0.4,,2.6,1.0,,,,,Yes,,,,1.32,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,27.0,9.0,,box,Yes,,,,0.1,,Cherry Tomatoes
94847661-3122-4707-ba5c-1e3f9fbacfd1,,container,,BEL CHEESE W GARLIC,,0.0,,,,,,,,0.0,,,tbsp,0,g,,7.0,14.5,,5.0,Unit,40.0,,Dairy,,,,,,,,,,,g / tbsp,,,,,150.0,6.99,,,,,,2.0,,,11.0,,1.0,2.0,,,,,No,,,,2.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,120.0,170.0,,,Yes,,,,0.0,,Boursin Cheese
350c542a-c70b-4cd3-815a-0b276dc88726,,package,,365WFM CORN STARCH,,0.4,,,,,,,,0.001,,,tbsp,0,lbs,,0.002,8.0,,0.004,Unit,0.0,,Pantry,,,,,,,,,,,g / tbsp,,,,,1.0,2.79,,,,,,7.9,,,0.1,,0.1,1.0,,,,,Yes,,,,0.1,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,30.0,1.0,,,No,,,,0.0,,Corn Starch
932c9386-98fd-41c7-8967-b17270de3ae6,,block,,,,0.0,,,,,,,,3.6,Soy,,oz,0,lbs,,0.0,,,4.5,Unit,0.0,,Produce,,,,,,,,,,,,,,,,1.0,2.79,,,,,,1.0,,,2.0,,0.0,3.0,,,,,Yes,,,,4.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,35.0,15.0,,,Yes,,,,6.0,,Tofu (Silky)
b100ca42-3648-4085-860b-f9c3c16a61f1,,bottle,,PANDA/OYSTER SAUCE,,0.0,,,,,,,,0.0,,,tbsp,0,lbs,,0.0,19.0,,0.0,Unit,0.0,,Pantry,,,,,,,,,,,g / tbsp,,,,,2.0,6.29,,,,,,5.0,,,9.0,,4.0,1.0,,,,,No,,,,0.0,,No,,,,,,Whole Foods,,No,No,,,,,1.0,1.0,,20.0,870.0,,bottle,No,,,,0.0,,Oyster Sauce
c37812cd-df72-4c4e-bda6-eae886b39f23,,bowl,,,,0.0,,,,,,,,0.0,,,tbsp,0,,,0.0,,,0.0,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,,,,,,,12.5,,,0.0,,12.8,1.0,,,,,Yes,,,,0.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,52.0,1.0,,,No,,,,0.0,,Brown Sugar
e08f7b29-d226-4bc1-a4f0-1da802d2c862,,bottle,,,,0.0,,,,,,,,0.0,,,tsp,0,,,0.0,,,0.0,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,,,,,,,4.2,,,0.0,,4.2,1.0,,,,,Yes,,,,0.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,16.0,0.0,,,No,,,,0.0,,Caster Sugar
92515a71-377f-409a-b330-2456d317057b,,box,,,,0.0,,,,,,,,0.0,,,tsp,0,,,0.0,,,0.0,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,1.0,,,,,Yes,,,,0.0,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,,,0.0,1260.0,,box,Yes,,,,0.0,,Baking Soda
46868320-4f68-48e7-9614-5a2089256a6a,,bottle,,,,0.0,,,,,,,,0.0,,,tbsp,0,,,0.0,,,0.0,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,,,,,,,0.78,,,0.0,,0.1,1.0,,,,,Yes,,,,0.0,,No,,,,,,Whole Foods,,Yes,No,,,,,1.0,,,58.0,168.0,,,No,,,,0.0,,Shaoxing Wine
f3a4ffea-1f86-4300-a116-8aebe932ba41,,bottle,,EDN TOASTED SSME OIL,,0.0,,,,10.0,,,,5.3,Sesame,,tbsp,0,,,2.0,,,5.3,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,,7.55,,,,,,0.0,,fl oz,14.0,,0.0,1.0,,,,,Yes,,,,0.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,120.0,0.0,,,Yes,,,,3.3,,Sesame Oil
f13b7764-70d7-4b24-8e52-75e846c63ec0,,bottle,,SOOMFD PREMIUM TAHINI,,1.0,,,,,,,,6.4,Sesame,,tbsp,0,oz,,3.0,1.05,,5.8,Unit,0.0,,Pantry,,,,,,,,,,,g / mL,,,,,11.0,8.69,,,,,,3.0,,,17.0,,0.0,2.0,,,,,Yes,,,,6.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,190.0,5.0,,,Yes,,,,2.5,,Tahini
4f24f56b-becd-4fa4-88f0-d0d0bebfbfad,,pack,,LIF OG FLOUR TORTILLAS,,2.4,,,,,,,,8.1,Wheat,,unit,0,g,,3.0,,,6.5,Unit,0.0,,Bakery,,,,,,,,,,,,,,,,216.0,4.29,,,,,,50.0,,,11.0,,0.5,1.0,,,,,Yes,,,,6.25,,No,,,,,,Whole Foods,,Yes,No,,,,,1.0,6.0,,218.0,385.0,,,No,,,,1.1,,Tortillas
fa020c40-2377-471d-8d74-6721f0c04020,,bag,,365WFM OG PTT GREEN PEAS,,4.4,,,,,,,,0.2,Peas,,cup,0,lbs,,0.1,0.604,,0.1,Unit,0.0,,Frozen Foods,,,,,,,,,,,g / mL,,,,,1.0,3.19,,,,,,13.5,,,0.25,,4.4,0.5,,,,,Yes,,,,2.5,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,55.0,5.0,,,No,,,,0.4,,Frozen Peas
3a9f470e-72df-43f3-866e-2b095daaae03,,bottle,,A2MILK GRSSFD WHL MILK,,0.0,,,,1740.0,,,,1.0,,,cup,0,,,5.1,1.03,,1.2,Unit,24.0,,Dairy,,,,,,,,,,,g / mL,,,,,,6.29,,,,,,11.7,,mL,8.0,,12.0,1.0,,,,,No,,,,7.69,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,122.0,98.0,,,No,,,,0.119,,Milk
e2ba25f4-afa3-431d-9318-dfd3d71c389f,,jar,,"Morton & Bassett, Organic Whole Nutmeg",,0.1,,,,,,,,0.1,Nutmeg,,tsp,0,oz,,0.1,2.8,,0.025,Unit,0.0,,Spices,,,,,,,,,,,g / tsp,,,,,1.9,15.99,,,,,,2.1,,,1.2,,0.1,1.0,,,,,Yes,,,,0.2,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,12.0,1.8,,jar,Yes,,,,0.1,,Nutmeg
a91c36bd-7916-4198-9496-192df4f8c528,,block,,MTICA REGGIANO,,0.0,,,,,,,,3.3,,,g,0,lbs,,17.0,0.5,,12.0,Unit,88.0,,Dairy,,,,,,,,,,,g / mL,,,,,0.6,12.59,,,,,,4.1,,,29.0,,0.9,100.0,,,,,No,,,,38.0,,No,,,,,,Whole Foods,,No,Yes,,,,,1.0,1.0,,431.0,1529.0,,,Yes,,,,0.1,,Parmigiano Cheese
2dcfa042-ccbf-4837-9a90-2d4f74b50904,,block,,EMMI LE GRUYERE,,0.0,,,,,,,,6.2,,,oz,0,oz,,8.19,110.0,,5.5,Unit,98.0,,Dairy,,,,,,,,,,,g / cup,,,,,6.0,8.99,,,,,,0.4,,,8.0,,0.1,1.0,,,,,No,,,,8.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,117.0,216.0,,,Yes,,,,0.1,,Gruyere Cheese
23e31507-90e1-41c2-829c-a5d91edae117,,block,,CABOT SHARP CHEDDAR BAR,,0.0,,,,,,,,2.493,,,oz,0,oz,,5.6,110.0,,5.9,Unit,30.0,,Dairy,,,,,,,,,,,g / cup,,,,,8.0,4.69,,,,,,0.4,,,9.0,,0.16,1.0,,,,,No,,,,7.0,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,114.0,174.0,,,Yes,,,,0.12,,Cheddar Cheese
c9d64c5d-183f-469b-8068-4a40eca70fb3,,box,,365WFM ELBOWS,,4.0,,,,,,,,0.5,Wheat,,oz,0,lbs,,1.0,,,3.2,Unit,0.0,,Pantry,,,,,,,,,,,,,,,,1.0,1.59,,,,,,56.0,,,3.5,,0.0,2.0,,,,,Yes,,,,16.0,,No,,,,,,Whole Foods,,Yes,No,,,,,1.0,1.0,,214.0,0.0,,,No,,,,0.75,,Macaroni Pasta
798cd20e-e92e-4832-a860-4713bc106423,,bulb,,RED ONION,,0.68,,,,,,,,0.021,Onion / Shallots,,g,0,lbs,,0.07,160.0,,0.0,Unit,0.0,,Produce,,,,,,,,,,,g / cup,,,,,1.69,3.77,,,,,,6.0,,,0.06,,3.765,80.0,,,,,Yes,,,,0.6,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,3.0,,24.0,6.0,, ,Yes,,,,0.027,,Red Onion
f2e868e3-f648-44c4-a32f-17e8565bb381,,onion,,YELLOW BROWN ONION,,1.4,,,,,,,,0.01,Onion / Shallots,,g,2,lbs,,0.03,160.0,,0.0,Unit,0.0,,Produce,,,,,,,,,,,g / cup,,,,,0.66,0.85,,,,,,7.0,,,0.08,,3.392,80.0,,,,,Yes,,,,0.88,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,32.0,3.2,, ,Yes,,,,0.014,,Yellow Onion
028f4141-404f-4967-991f-736ffd780eb2,,head,,OG GREEN CABBAGE,,2.2,,,,,,,,0.03,Cabbage,,cup,0,lbs,,0.024,,,0.02,Unit,0.0,,Produce,,,,,,,,,,,,,,,,2.73,4.07,,,,,,5.8,,,0.2,,2.9,1.0,,,,,Yes,,,,1.1,,Yes,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,21.0,22.0,,,Yes,,,,0.1,,Cabbage
084b7882-ec27-46e5-b2ee-dded4ce5988d,,cup,,OG RED MANGO,,2.6,,,,,,,,0.2,Mango,,cup,0,,,0.8,,,0.4,Unit,0.0,,Produce,,,,,,,,,,,,,,,,,3.99,,,,,,25.0,,,0.6,,45.0,1.0,,,,,No,,,,0.8,,No,,,,,,Whole Foods,,Yes,Yes,,,,,1.0,1.0,,99.0,1.0,, ,No,,,,0.028,,Red Mango
